"year","month_name","month_date","month","market_inflation_expectation","consumer_inflation_expectation","consumer_confidence_index","inflation_target","inflation_target_lower_bound","inflation_target_upper_bound","inflation_target_wtd_avg","inflation_target_lower_bound_wtd_avg","inflation_target_upper_bound_wtd_avg","ipca","selic","selic_deflated","real_household_income","real_household_income_trend","real_household_income_gap","real_exchange_rate","real_exchange_rate_trend","real_exchange_rate_gap","gdp","primary_fiscal_result","primary_fiscal_result_to_gdp","search_term_ipca","search_term_selic","search_term_inflation","ipca_lag","selic_deflated_lag","primary_fiscal_result_to_gdp_lag","real_exchange_rate_gap_lag","real_household_income_gap_lag","consumer_confidence_index_lag"
2019,"Nov",2019-11-01,2019.83333333333,3.63,4.8,89.6,4.25,2.75,5.75,4.02,2.52083333333333,5.52083333333333,3.27,4.9,1.5783867531713,6597331.93917094,6587948.37243253,0.142435341140268,113.51,122.207531695548,-7.11701772785643,7351036.1,4190113.83,0.57,24,39,29,2.54,2.76965086795398,0.5645,-7.84562166196252,-0.0219668393648176,89.6
2019,"Dec",2019-12-01,2019.91666666667,3.85,4.8,91.6,4.25,2.75,5.75,4,2.5,5.5,4.31,4.59,0.268430639440154,6640144.73382815,6596857.57499359,0.656178465920587,111.81,122.776793744491,-8.93230178930571,7389131,4231844.48,0.5727,24,42,22,3.27,1.5783867531713,0.57,-7.11701772785643,0.142435341140268,89.6
2020,"Jan",2020-01-01,2020,3.56,5,90.4,4,2.5,5.5,3.98,2.47916666666667,5.47916666666667,4.19,4.4,0.201554851713226,6642856.63012357,6605828.06318751,0.560543910344968,113.2,123.339189952328,-8.22057446319113,7426456.3,4222098.35,0.5685,30,35,24,4.31,0.268430639440154,0.5727,-8.93230178930571,0.656178465920587,91.6
2020,"Feb",2020-02-01,2020.08333333333,3.48,5,87.8,4,2.5,5.5,3.96,2.45833333333333,5.45833333333333,4.01,4.19,0.173060282665127,6638321.40896089,6614853.7744389,0.354771780635055,118.06,123.893186001781,-4.70823795079195,7470413.7,4279750.33,0.5729,26,42,21,4.19,0.201554851713226,0.5685,-8.22057446319113,0.560543910344968,90.4
2020,"Mar",2020-03-01,2020.16666666667,3.51,4.8,80.2,4,2.5,5.5,3.94,2.4375,5.4375,3.3,3.95,0.629235237173309,6630580.03042223,6623928.93188663,0.100410173538834,131.08,124.437169341086,5.33830100289909,7506475,4358648.27,0.5807,22,46,20,4.01,0.173060282665127,0.5729,-4.70823795079195,0.354771780635055,87.8
2020,"Apr",2020-04-01,2020.25,2.99,5.1,58.2,4,2.5,5.5,3.92,2.41666666666667,5.41666666666667,2.4,3.65,1.220703125,6686376.61001343,6633047.93974701,0.80398439376359,141.14,124.969482409322,12.9395731493173,7462805.2,4488713.15,0.6015,18,36,19,3.3,0.629235237173309,0.5807,5.33830100289909,0.100410173538834,80.2
2020,"May",2020-05-01,2020.33333333333,2.99,4.8,62.1,4,2.5,5.5,3.9,2.39583333333333,5.39583333333333,1.88,3.01,1.10914801727524,6778662.32578972,6642205.25355653,2.05439409088002,149.83,125.488518901983,19.3973769959221,7426858.4,4638022.09,0.6245,22,49,20,2.4,1.220703125,0.6015,12.9395731493173,0.80398439376359,58.2
2020,"Jun",2020-06-01,2020.41666666667,3.21,4.8,71.1,4,2.5,5.5,3.88,2.375,5.375,2.13,2.58,0.440614902575143,6895272.10348265,6651395.74033835,3.66654417606338,139.5,125.992797287075,10.7206149905135,7438850,4853880.43,0.6525,23,61,19,1.88,1.10914801727524,0.6245,19.3973769959221,2.05439409088002,62.1
2020,"Jul",2020-07-01,2020.5,3.12,4.5,78.8,4,2.5,5.5,3.85,2.35416666666667,5.35416666666667,2.31,2.15,-0.156387449907125,6957926.17024996,6660615.32002513,4.46371447591272,144.2,126.481023852668,14.0091972752938,7452110.5,4947120.54,0.6639,24,55,20,2.13,0.440614902575143,0.6525,10.7206149905135,3.66654417606338,71.1
2020,"Aug",2020-08-01,2020.58333333333,2.96,4.3,80.2,4,2.5,5.5,3.83,2.33333333333333,5.33333333333333,2.44,1.94,-0.488090589613421,7010527.45064134,6669861.79431161,5.1075369600651,151.32,126.952009109085,19.194647695553,7460275.4,4730781.08,0.6341,24,47,23,2.31,-0.156387449907125,0.6639,14.0091972752938,4.46371447591272,78.8
2020,"Sep",2020-09-01,2020.66666666667,3.14,4.7,83.4,4,2.5,5.5,3.81,2.3125,5.3125,3.14,1.9,-1.20224936978865,7005315.07856836,6679135.2589577,4.88356361960485,148.88,127.404700287133,16.8559712981298,7488004.3,4837826.42,0.6461,24,36,26,2.44,-0.488090589613421,0.6341,19.194647695553,5.1075369600651,80.2
2020,"Oct",2020-10-01,2020.75,3.4,4.6,82.4,4,2.5,5.5,3.79,2.29166666666667,5.29166666666667,3.92,1.9,-1.94380292532718,6975754.58459836,6688438.43831637,4.2957134005454,154.27,127.838232642248,20.6759486668754,7507800.8,4881049.95,0.6501,21,29,20,3.14,-1.20224936978865,0.6461,16.8559712981298,4.88356361960485,83.4
2020,"Nov",2020-11-01,2020.83333333333,3.68,4.8,81.7,4,2.5,5.5,3.77,2.27083333333333,5.27083333333333,4.31,1.9,-2.31042086089541,6921401.50018547,6697776.57356017,3.33879346629857,148.41,128.251907134337,15.7175774739541,7544890.3,4896226.11,0.6489,22,25,22,3.92,-1.94380292532718,0.6501,20.6759486668754,4.2957134005454,82.4
2020,"Dec",2020-12-01,2020.91666666667,3.98,5.2,78.5,4,2.5,5.5,3.75,2.25,5.25,4.52,1.9,-2.50669728281668,6842200.89984735,6707157.12280722,2.01342796310713,141,128.645228672127,9.60375402601274,7609597,4973115.05,0.6535,25,24,23,4.31,-2.31042086089541,0.6489,15.7175774739541,3.33879346629857,81.7
2021,"Jan",2021-01-01,2021,3.48,5.3,75.8,3.75,2.25,5.25,3.73,2.22916666666667,5.22916666666667,4.56,1.9,-2.54399387911248,6797863.74654773,6716589.26967662,1.21005578289624,147.01,129.017857705189,13.9454666313896,7671367.1,4962494.67,0.6469,35,30,21,4.52,-2.50669728281668,0.6535,9.60375402601274,2.01342796310713,78.5
2021,"Feb",2021-02-01,2021.08333333333,3.76,5.3,78,3.75,2.25,5.25,3.71,2.20833333333333,5.20833333333333,5.2,1.9,-3.13688212927759,6779037.53532972,6726083.23979191,0.787297653774499,148.58,129.369550013117,14.8492825281805,7757775,5004301.39,0.6451,27,29,19,4.56,-2.54399387911248,0.6469,13.9454666313896,1.21005578289624,75.8
2021,"Mar",2021-03-01,2021.16666666667,4.09,5.6,68.2,3.75,2.25,5.25,3.69,2.1875,5.1875,6.1,2.23,-3.64750235626767,6791558.5161098,6735649.88589455,0.830040622098327,152.43,129.700200203762,17.5248764154022,7888820.7,5045108.94,0.6395,29,53,24,5.2,-3.13688212927759,0.6451,14.8492825281805,0.787297653774499,78
2021,"Apr",2021-04-01,2021.25,3.96,5.7,72.5,3.75,2.25,5.25,3.67,2.16666666666667,5.16666666666667,6.76,2.65,-3.8497564630948,6785822.48033829,6745300.46932391,0.600744343393833,150.95,130.00985111376,16.1065863139229,8053160,5018717.97,0.6232,29,31,21,6.1,-3.64750235626767,0.6395,17.5248764154022,0.830040622098327,68.2
2021,"May",2021-05-01,2021.33333333333,4.14,5.9,76.2,3.75,2.25,5.25,3.65,2.14583333333333,5.14583333333333,8.06,3.29,-4.4142143253748,6741360.10152194,6755046.68281313,-0.202612682544656,144.11,130.298720964004,10.5997042287251,8198139.8,5053686.92,0.6164,33,51,24,6.76,-3.8497564630948,0.6232,16.1065863139229,0.600744343393833,72.5
2021,"Jun",2021-06-01,2021.41666666667,4.25,6.1,80.9,3.75,2.25,5.25,3.63,2.125,5.125,8.35,3.76,-4.23627134287031,6737766.46431045,6764900.53176519,-0.40110076012696,136.74,130.567189550605,4.72768884023718,8313352.1,5133428.61,0.6175,40,57,27,8.06,-4.4142143253748,0.6164,10.5997042287251,-0.202612682544656,76.2
2021,"Jul",2021-07-01,2021.5,4.34,6.7,82.2,3.75,2.25,5.25,3.6,2.10416666666667,5.10416666666667,8.99,4.15,-4.44077438297091,6720839.56334151,6774873.91597675,-0.797569863371317,139.21,130.81574323819,6.41685515368418,8422610.6,5191114.72,0.6163,37,48,23,8.35,-4.23627134287031,0.6175,4.72768884023718,-0.40110076012696,80.9
2021,"Aug",2021-08-01,2021.58333333333,4.43,6.9,81.8,3.75,2.25,5.25,3.58,2.08333333333333,5.08333333333333,9.68,5.01,-4.25784099197666,6665520.71471027,6784978.52587662,-1.7606218016868,141,131.044916021094,7.59669606511391,8538597.7,5212554.57,0.6105,48,60,34,8.99,-4.44077438297091,0.6163,6.41685515368418,-0.797569863371317,82.2
2021,"Sep",2021-09-01,2021.66666666667,4.77,7.8,75.3,3.75,2.25,5.25,3.56,2.0625,5.0625,10.25,5.43,-4.3718820861678,6610866.31880839,6795225.63496193,-2.7130712953076,140.07,131.255306664153,6.71568530055784,8638141.9,5262849.94,0.6093,44,59,45,9.68,-4.25784099197666,0.6105,7.59669606511391,-1.7606218016868,81.8
2021,"Oct",2021-10-01,2021.75,4.77,9,76.3,3.75,2.25,5.25,3.54,2.04166666666667,5.04166666666667,10.67,6.3,-3.94867624469143,6580491.90220854,6805625.59498739,-3.30805286944773,145.35,131.447590746123,10.5763895518844,8723380.8,5289723.28,0.6064,46,64,40,10.25,-4.3718820861678,0.6093,6.71568530055784,-2.7130712953076,75.3
2021,"Nov",2021-11-01,2021.83333333333,5.36,10,74.9,3.75,2.25,5.25,3.52,2.02083333333333,5.02083333333333,10.74,7.65,-2.79031966769008,6549668.07161908,6816187.33518218,-3.91009299564636,144.1,131.622511860369,9.47975233360367,8818708.9,5316499.79,0.6029,39,47,36,10.67,-3.94867624469143,0.6064,10.5763895518844,-3.30805286944773,76.3
2021,"Dec",2021-12-01,2021.91666666667,5.18,10.1,75.5,3.75,2.25,5.25,3.5,2,5,10.06,8.76,-1.18117390514266,6530676.40908304,6826918.04763271,-4.33931733884516,145.65,131.780920871927,10.5243452817819,8898727.5,5359710.07,0.6023,41,62,30,10.74,-2.79031966769008,0.6029,9.47975233360367,-3.91009299564636,74.9
2022,"Jan",2022-01-01,2022,5.1,9.9,74.1,3.5,2,5,3.48,1.97916666666667,4.97916666666667,10.38,9.15,-1.11433230657729,6533993.12821139,6837822.86794967,-4.44336955790986,142.57,131.923764922754,8.06999033379574,8944229.8,5290734.24,0.5915,60,62,42,10.06,-1.18117390514266,0.6023,10.5243452817819,-4.33931733884516,75.5
2022,"Feb",2022-02-01,2022.08333333333,5.25,10.2,77.9,3.5,2,5,3.46,1.95833333333333,4.95833333333333,10.54,10.49,-0.0452324950244165,6545918.44813467,6848904.64592858,-4.42386357319235,134.34,132.052098169306,1.73257514451686,8991877.7,5245615.23,0.5834,53,75,30,10.38,-1.11433230657729,0.5915,8.06999033379574,-4.44336955790986,74.1
2022,"Mar",2022-03-01,2022.16666666667,5.58,10.2,74.8,3.5,2,5,3.44,1.9375,4.9375,11.3,11.15,-0.134770889487879,6557261.28694026,6860163.88699974,-4.41538431222455,126.99,132.167056914912,-3.91705545675031,9061814.3,5272178.98,0.5818,55,88,46,10.54,-0.0452324950244165,0.5834,1.73257514451686,-4.42386357319235,77.9
2022,"Apr",2022-04-01,2022.25,5.51,10.6,78.6,3.5,2,5,3.42,1.91666666666667,4.91666666666667,12.13,11.65,-0.428074556318547,6544914.5358091,6871598.75873694,-4.75412250333264,119.52,132.269795116465,-9.63923404072611,9147992.4,5298813.48,0.5792,48,59,46,11.3,-0.134770889487879,0.5818,-3.91705545675031,-4.41538431222455,74.8
2022,"May",2022-05-01,2022.33333333333,5.79,11.2,75.5,3.5,2,5,3.4,1.89583333333333,4.89583333333333,11.73,12.51,0.698111518840072,6584948.96962986,6883205.09150256,-4.33309944869871,122.21,132.361426784432,-7.66947518703105,9249707.8,5365999.75,0.5801,51,83,56,12.13,-0.428074556318547,0.5792,-9.63923404072611,-4.75412250333264,78.6
2022,"Jun",2022-06-01,2022.41666666667,5.85,11.3,79,3.5,2,5,3.38,1.875,4.875,11.89,12.89,0.893734918223266,6601803.03147044,6894976.19494738,-4.25198224312626,124.1,132.442967551232,-6.29929071017272,9351602.7,5433693.28,0.581,54,77,50,11.73,0.698111518840072,0.5801,-7.66947518703105,-4.33309944869871,75.5
2022,"Jul",2022-07-01,2022.5,5.35,11.4,79.5,3.5,2,5,3.35,1.85416666666667,4.85416666666667,10.07,13.15,2.79821931498137,6648601.70833248,6906903.07736325,-3.73975667730633,132.68,132.515354720371,0.124246190169086,9450058.4,5445972.49,0.5763,56,68,50,11.89,0.893734918223266,0.581,-6.29929071017272,-4.25198224312626,79
2022,"Aug",2022-08-01,2022.58333333333,5.63,10.5,83.6,3.5,2,5,3.33,1.83333333333333,4.83333333333333,8.73,13.58,4.46059045341671,6758113.74662338,6918974.48490336,-2.32492168645757,128.18,132.579461220607,-3.3183580473953,9550376.9,5511893.48,0.5771,54,79,57,10.07,2.79821931498137,0.5763,0.124246190169086,-3.73975667730633,79.5
2022,"Sep",2022-09-01,2022.66666666667,5.28,9.9,89,3.5,2,5,3.31,1.8125,4.8125,7.17,13.65,6.04646822804888,6876265.97790114,6931177.17065484,-0.79223473014336,128.54,132.63616125111,-3.08826884951467,9640755,5551325.2,0.5758,46,68,62,8.73,4.46059045341671,0.5771,-3.3183580473953,-2.32492168645757,83.6
2022,"Oct",2022-10-01,2022.75,5.18,9.3,88.6,3.5,2,5,3.29,1.79166666666667,4.79166666666667,6.47,13.65,6.74368366676059,6955224.44824762,6943496.64649535,0.168903397659026,126.82,132.686295064589,-4.42117632550804,9741944.7,5556504.27,0.5704,43,51,100,7.17,6.04646822804888,0.5758,-3.08826884951467,-0.79223473014336,89
2022,"Nov",2022-11-01,2022.83333333333,5.2,8.7,85.3,3.5,2,5,3.27,1.77083333333333,4.77083333333333,5.9,13.65,7.31822474032107,7042861.02436151,6955918.00060513,1.24991444333897,128.07,132.730671307571,-3.51137477242983,9830198.2,5629273.99,0.5727,43,48,64,6.47,6.74368366676059,0.5704,-4.42117632550804,0.168903397659026,88.6
2022,"Dec",2022-12-01,2022.91666666667,5.27,8.8,88,3.5,2,5,3.25,1.75,4.75,5.79,13.65,7.42981378202099,7097418.82489497,6968426.41165669,1.85109816216908,129.09,132.770053361959,-2.77174955403994,9915316.4,5691840.22,0.574,45,52,37,5.9,7.31822474032107,0.5727,-3.51137477242983,1.24991444333897,85.3
2023,"Jan",2023-01-01,2023,5.44,8.6,85.8,3.25,1.75,4.75,3.23,1.72916666666667,4.72916666666667,5.77,13.65,7.45012763543538,7137118.72362491,6981007.72917923,2.23622434613808,130,132.805168647687,-2.11224357926078,9996439.1,5637180.19,0.5639,61,71,50,5.79,7.42981378202099,0.574,-2.77174955403994,1.85109816216908,88
2023,"Feb",2023-02-01,2023.08333333333,5.68,8.3,84.5,3.25,1.75,4.75,3.21,1.70833333333333,4.70833333333333,5.6,13.65,7.62310606060606,7161343.08490838,6993648.79801374,2.39780823627094,128.63,132.836716189217,-3.1668324164421,10067221.3,5719397.77,0.5681,49,65,39,5.77,7.45012763543538,0.5639,-2.11224357926078,2.23622434613808,85.8
2023,"Mar",2023-03-01,2023.16666666667,5.44,7.8,87,3.25,1.75,4.75,3.19,1.6875,4.6875,4.65,13.65,8.60009555661729,7177782.79925795,7006337.66756139,2.44700069895762,128.04,132.86537336619,-3.63177646962279,10156139.2,5794341.14,0.5705,51,71,43,5.6,7.62310606060606,0.5681,-3.1668324164421,2.39780823627094,84.5
2023,"Apr",2023-04-01,2023.25,5.22,8.3,86.8,3.25,1.75,4.75,3.17,1.66666666666667,4.66666666666667,4.18,13.65,9.09003647533115,7162891.58673819,7019063.68116074,2.04910387069839,123.68,132.891785099016,-6.93179423555209,10222745.5,5817539.24,0.5691,47,58,43,4.65,8.60009555661729,0.5705,-3.63177646962279,2.44700069895762,87
2023,"May",2023-05-01,2023.33333333333,4.9,8.2,88.2,3.25,1.75,4.75,3.15,1.64583333333333,4.64583333333333,3.94,13.65,9.34192803540503,7159858.25708542,7031817.50502943,1.82087706292722,121.49,132.916559075287,-8.59679121607034,10280931.2,5922818.04,0.5761,50,61,42,4.18,9.09003647533115,0.5691,-6.93179423555209,2.04910387069839,86.8
2023,"Jun",2023-06-01,2023.41666666667,4.31,7.7,92.3,3.25,1.75,4.75,3.13,1.625,4.625,3.16,13.65,10.1686700271423,7209706.31165769,7044590.91516836,2.34386067945842,117.47,132.940231904007,-11.6369827872558,10335458.3,5992871.68,0.5798,46,65,39,3.94,9.34192803540503,0.5761,-8.59679121607034,1.82087706292722,88.2
2023,"Jul",2023-07-01,2023.5,4.18,7.5,94.8,3.25,1.75,4.75,3.1,1.60416666666667,4.60416666666667,3.99,13.65,9.28935474564863,7287428.68831436,7057376.67554716,3.25973833257749,118.04,132.963252026285,-11.2235913298321,10391461,6067062.7,0.5839,45,56,28,3.16,10.1686700271423,0.5798,-11.6369827872558,2.34386067945842,92.3
2023,"Aug",2023-08-01,2023.58333333333,4.15,7.3,96.8,3.25,1.75,4.75,3.08,1.58333333333333,4.58333333333333,4.61,13.19,8.20189274447949,7327496.12300034,7070168.82417404,3.63962028666778,119.48,132.985948514156,-10.155921482726,10456366,6163293.13,0.5894,49,88,32,3.99,9.28935474564863,0.5839,-11.2235913298321,3.25973833257749,94.8
2023,"Sep",2023-09-01,2023.66666666667,4.08,7.3,97,3.25,1.75,4.75,3.06,1.5625,4.5625,5.19,12.97,7.39614031752067,7368258,7082963.17414988,4.02790214823272,118.79,133.008535291107,-10.689942010103,10524538.7,6211220.8,0.5902,46,76,29,4.61,8.20189274447949,0.5894,-10.155921482726,3.63962028666778,96.8
